2020-11-05 00:00:37	6a02	40,3	19
2020-11-05 00:01:56	6a02	40,4	19
2020-11-05 00:03:15	6a02	40,4	19
2020-11-05 00:04:34	6a02	40,6	19
2020-11-05 00:09:49	6a02	40,9	18
2020-11-05 00:11:08	6a02	41	18
2020-11-05 00:12:27	6a02	41	18
2020-11-05 00:13:46	6a02	41,1	18
2020-11-05 00:16:24	6a02	41	18
2020-11-05 00:17:43	6a02	40,9	18
2020-11-05 00:19:03	6a02	40,8	18
2020-11-05 00:26:57	6a02	40,4	19
2020-11-05 00:32:12	6a02	40,3	19
2020-11-05 00:34:50	6a02	40,1	19
2020-11-05 00:37:28	6a02	40	19
2020-11-05 00:40:07	6a02	39,7	17
2020-11-05 00:42:45	6a02	39,5	17
2020-11-05 00:50:38	6a02	39	17
2020-11-05 00:51:57	6a02	39	17
2020-11-05 00:53:16	6a02	38,9	17
2020-11-05 00:54:35	6a02	38,8	17
2020-11-05 00:55:54	6a02	38,7	18
2020-11-05 00:57:13	6a02	38,6	18
2020-11-05 00:59:52	6a02	38,6	18
2020-11-05 01:01:11	6a02	38,6	18
2020-11-05 01:02:29	6a02	38,5	18
2020-11-05 01:05:08	6a02	38,4	18
2020-11-05 01:07:45	6a02	38,4	18
2020-11-05 01:09:04	6a02	38,3	18
2020-11-05 01:10:23	6a02	38,1	18
2020-11-05 01:11:42	6a02	37,9	18
2020-11-05 01:14:20	6a02	37,7	18
2020-11-05 01:15:29	8700	22,3	45
2020-11-05 01:15:39	6a02	37,7	18
2020-11-05 01:16:59	6a02	37,6	18
2020-11-05 01:18:18	6a02	37,4	18
2020-11-05 01:19:37	6a02	37,5	18
2020-11-05 01:20:55	6a02	37,2	18
2020-11-05 01:22:14	6a02	37,1	18
2020-11-05 01:23:33	6a02	37,1	18
2020-11-05 01:24:53	6a02	37,1	18
2020-11-05 01:26:12	6a02	37	18
2020-11-05 01:27:31	6a02	36,9	18
2020-11-05 01:28:49	6a02	36,9	18
2020-11-05 01:30:08	6a02	36,8	18
2020-11-05 01:31:27	6a02	36,8	18
2020-11-05 01:32:46	6a02	36,6	19
2020-11-05 01:34:06	6a02	36,6	19
2020-11-05 01:38:02	6a02	36,5	19
2020-11-05 01:39:21	6a02	36,5	19
2020-11-05 01:40:40	6a02	36,5	19
2020-11-05 01:42:00	6a02	36,5	19
2020-11-05 01:43:19	6a02	36,5	19
2020-11-05 01:44:38	6a02	36,4	19
2020-11-05 01:45:57	6a02	36,4	19
2020-11-05 01:47:15	6a02	36,4	19
2020-11-05 01:48:35	6a02	36,3	19
2020-11-05 01:49:54	6a02	36,3	19
2020-11-05 01:51:12	6a02	36,3	19
2020-11-05 01:52:31	6a02	36,3	19
2020-11-05 01:55:09	6a02	36,1	19
2020-11-05 02:01:44	6a02	36	19
2020-11-05 02:03:03	6a02	36	19
2020-11-05 02:04:22	6a02	36	19
2020-11-05 02:07:01	6a02	35,9	19
2020-11-05 02:08:19	6a02	35,9	19
2020-11-05 02:09:38	6a02	35,9	19
2020-11-05 02:12:16	6a02	36	19
2020-11-05 02:13:36	6a02	36	19
2020-11-05 02:14:55	6a02	36	19
2020-11-05 02:16:14	6a02	36	19
2020-11-05 02:17:32	6a02	35,8	19
2020-11-05 02:18:51	6a02	35,8	19
2020-11-05 02:20:10	6a02	35,8	19
2020-11-05 02:21:30	6a02	35,8	19
2020-11-05 02:24:08	6a02	35,8	19
2020-11-05 02:25:27	6a02	35,8	19
2020-11-05 02:26:45	6a02	35,8	19
2020-11-05 02:33:21	6a02	35,9	19
2020-11-05 02:38:36	6a02	35,8	19
2020-11-05 03:10:13	6a02	35,8	19
2020-11-05 03:15:28	6a02	35,7	19
2020-11-05 03:20:44	6a02	35,6	19
2020-11-05 03:23:22	6a02	35,5	19
2020-11-05 03:26:00	6a02	35,5	19
2020-11-05 03:28:38	6a02	35,6	19
2020-11-05 03:51:02	6a02	35,4	19
2020-11-05 03:53:39	6a02	35,4	19
2020-11-05 03:56:17	6a02	35,4	19
2020-11-05 04:12:06	6a02	35,2	19
2020-11-05 04:14:44	6a02	35,2	19
2020-11-05 04:20:00	6a02	35,2	19
2020-11-05 04:22:38	6a02	35,3	19
2020-11-05 04:25:15	6a02	35,2	19
2020-11-05 04:33:10	6a02	35,3	19
2020-11-05 04:35:48	6a02	35,1	19
2020-11-05 04:38:25	6a02	35,1	19
2020-11-05 04:41:03	6a02	35,1	19
2020-11-05 04:55:32	6a02	35,2	19
2020-11-05 05:04:45	6a02	35,2	19
2020-11-05 05:07:23	6a02	35,2	19
2020-11-05 05:48:12	6a02	35,1	19
2020-11-05 05:50:51	6a02	35	19
2020-11-05 05:56:06	6a02	35,2	19
2020-11-05 05:58:45	6a02	35,2	19
2020-11-05 06:02:42	6a02	35,1	19
2020-11-05 06:13:13	6a02	35,1	19
2020-11-05 06:34:17	6a02	35,1	19
2020-11-05 06:35:36	6a02	35	19
2020-11-05 06:36:55	6a02	35	19
2020-11-05 06:38:14	6a02	35	19
2020-11-05 06:39:33	6a02	35	19
2020-11-05 06:40:52	6a02	35	19
2020-11-05 06:42:11	6a02	35	19
2020-11-05 06:43:30	6a02	35	19
2020-11-05 06:44:49	6a02	35	19
2020-11-05 06:46:08	6a02	35	19
2020-11-05 06:47:27	6a02	35	19
2020-11-05 06:48:46	6a02	35	19
2020-11-05 06:50:06	6a02	35	19
2020-11-05 06:51:25	6a02	35	19
2020-11-05 06:52:44	6a02	35	19
2020-11-05 06:54:02	6a02	35	19
2020-11-05 06:55:21	6a02	35	19
2020-11-05 06:56:40	6a02	35	19
2020-11-05 06:58:00	6a02	35	19
2020-11-05 06:59:18	6a02	34,9	18
2020-11-05 07:00:37	6a02	34,9	18
2020-11-05 07:01:56	6a02	34,9	18
2020-11-05 07:05:53	6a02	34,9	18
2020-11-05 07:07:13	6a02	34,9	18
2020-11-05 07:11:09	6a02	34,8	18
2020-11-05 07:12:28	6a02	34,8	18
2020-11-05 07:13:47	6a02	34,8	18
2020-11-05 07:15:06	6a02	34,8	18
2020-11-05 07:17:44	6a02	34,8	18
2020-11-05 07:19:03	6a02	34,8	18
2020-11-05 07:20:23	6a02	34,8	18
2020-11-05 07:21:42	6a02	34,8	18
2020-11-05 07:23:01	6a02	34,7	18
2020-11-05 07:25:38	6a02	34,7	18
2020-11-05 07:26:57	6a02	34,7	18
2020-11-05 07:28:16	6a02	34,7	18
2020-11-05 07:30:55	6a02	34,7	18
