2020-11-22 00:00:00	8700	20,1	45
2020-11-22 00:01:53	8700	20,1	45
2020-11-22 00:02:03	7001	16,3	54
2020-11-22 00:02:40	6a02	46,4	18
2020-11-22 00:02:51	8700	20,1	45
2020-11-22 00:03:11	7001	16,3	55
2020-11-22 00:03:48	8700	20,1	45
2020-11-22 00:03:59	6a02	46,3	18
2020-11-22 00:04:45	8700	20,1	45
2020-11-22 00:05:16	6a02	46,4	18
2020-11-22 00:05:41	8700	20,1	45
2020-11-22 00:06:35	6a02	46,4	18
2020-11-22 00:06:39	8700	20	45
2020-11-22 00:07:35	8700	20	45
2020-11-22 00:07:54	6a02	46,3	18
2020-11-22 00:08:33	8700	20	45
2020-11-22 00:08:45	7001	16,6	55
2020-11-22 00:09:14	6a02	46,3	18
2020-11-22 00:09:30	8700	20	45
2020-11-22 00:09:52	7001	16,6	55
2020-11-22 00:10:27	8700	20	45
2020-11-22 00:10:32	6a02	46,3	18
2020-11-22 00:10:58	7001	16,7	55
2020-11-22 00:11:23	8700	20	45
2020-11-22 00:11:52	6a02	46,3	18
2020-11-22 00:12:06	7001	16,8	55
2020-11-22 00:12:21	8700	20	45
2020-11-22 00:13:13	7001	16,8	55
2020-11-22 00:13:18	8700	20	45
2020-11-22 00:14:14	8700	20	45
2020-11-22 00:14:19	7001	16,8	55
2020-11-22 00:14:29	6a02	46,3	18
2020-11-22 00:15:12	8700	20	45
2020-11-22 00:16:08	8700	20	45
2020-11-22 00:16:35	7001	16,8	55
2020-11-22 00:17:05	8700	20	45
2020-11-22 00:17:09	6a02	46,3	18
2020-11-22 00:18:03	8700	20	45
2020-11-22 00:18:28	6a02	46,3	18
2020-11-22 00:18:48	7001	16,9	55
2020-11-22 00:19:00	8700	20	45
2020-11-22 00:19:46	6a02	46,3	18
2020-11-22 00:20:54	8700	20	45
2020-11-22 00:21:02	7001	16,9	55
2020-11-22 00:21:04	6a02	46,3	18
2020-11-22 00:21:50	8700	20	45
2020-11-22 00:22:09	7001	17	55
2020-11-22 00:22:48	8700	20	45
2020-11-22 00:23:15	7001	17	55
2020-11-22 00:23:45	8700	20	45
2020-11-22 00:24:23	7001	17	55
2020-11-22 00:24:42	8700	20	45
2020-11-22 00:25:02	6a02	46,3	18
2020-11-22 00:25:30	7001	17,1	55
2020-11-22 00:25:38	8700	20	45
2020-11-22 00:26:35	8700	20	45
2020-11-22 00:26:37	7001	17,1	55
2020-11-22 00:27:32	8700	20	45
2020-11-22 00:27:40	6a02	46,3	18
2020-11-22 00:27:44	7001	17,1	55
2020-11-22 00:28:30	8700	20	45
2020-11-22 00:28:51	7001	17,2	55
2020-11-22 00:29:27	8700	20	45
2020-11-22 00:29:58	7001	17,2	55
2020-11-22 00:30:23	8700	20	45
2020-11-22 00:31:04	7001	17,2	55
2020-11-22 00:31:20	8700	20	45
2020-11-22 00:31:38	6a02	46,4	18
2020-11-22 00:32:18	8700	20	45
2020-11-22 00:32:56	6a02	46,4	18
2020-11-22 00:33:15	8700	20	45
2020-11-22 00:33:20	7001	17,3	55
2020-11-22 00:34:12	8700	20	45
2020-11-22 00:34:15	6a02	46,4	18
2020-11-22 00:34:26	7001	17,3	55
2020-11-22 00:35:09	8700	20	45
2020-11-22 00:35:33	7001	17,3	55
2020-11-22 00:35:35	6a02	46,4	18
2020-11-22 00:36:05	8700	20	45
2020-11-22 00:36:39	7001	17,3	55
